household_id,transaction_amount,transaction_type
HH_01795,13.29059020027178,Credit
HH_01796,188.988056997439,Debit
HH_01797,11.22216444519395,Credit
HH_01798,11.088439030351813,Debit
HH_01799,1.8273570014693956,Credit
HH_01800,470.2539729329684,Debit
HH_01801,200.63040645234912,Credit
HH_01802,65.36964536005488,Debit
HH_01803,52.76069718451482,Debit
HH_01804,64.54896760003201,Debit
HH_01805,223.51742995974755,Debit
HH_01806,162.4273526442755,Credit
HH_01807,30.721073266499946,Debit
HH_01808,28.693932218253288,Credit
HH_01809,15.536923679150922,Debit
HH_01810,161.95506150502692,Credit
HH_01811,216.8255698835574,Credit
HH_01812,46.19219243303854,Credit
HH_01813,3.1751127677422692,Credit
HH_01814,12.861736118540414,Credit
HH_01815,515.6482504256014,Debit
HH_01816,52.528284795543804,Debit
HH_01817,219.94560649560302,Debit
HH_01818,146.9898758232057,Credit
HH_01819,72.17537337439887,Debit
HH_01820,34.54170284338553,Debit
HH_01821,19.411513358565173,Debit
HH_01822,143.18184427192207,Debit
HH_01823,223.50428375113765,Debit
HH_01824,154.88334503455633,Debit
HH_01825,113.34984415297086,Debit
HH_01826,6.4284880963663555,Debit
HH_01827,518.611729463033,Debit
HH_01828,240.45441732665398,Debit
HH_01829,51.970939295647085,Debit
HH_01830,586.5810859075827,Credit
HH_01831,138.150870670422,Credit
HH_01832,130.99282530672755,Credit
HH_01833,206.79249423075217,Credit
HH_01834,250.51343007658153,Credit
HH_01835,160.27588361220745,Credit
HH_01836,20.561349297057742,Debit
HH_01837,61.93408384732624,Credit
HH_01838,394.83772596363093,Debit
HH_01839,38.159458180641586,Credit
HH_01840,69.82216641190195,Debit
HH_01841,84.86538400780965,Debit
HH_01842,86.81348113849994,Credit
HH_01843,142.37617208283478,Debit
HH_01844,429.90530756702935,Credit
HH_01845,41.302308641127965,Debit
HH_01846,19.43114070074285,Debit
HH_01847,32.997997784079715,Credit
HH_01848,326.9554621650828,Credit
HH_01849,155.68861216143418,Credit
HH_01850,50.51126668185276,Debit
HH_01851,253.87967816620807,Debit
HH_01852,296.39201087995434,Credit
HH_01853,281.1222191971613,Debit
HH_01854,376.85993149113483,Credit
HH_01855,43.60118586219231,Credit
HH_01856,211.00023312345832,Debit
HH_01857,92.57785617781714,Debit
HH_01858,276.77266306101774,Credit
HH_01859,195.56382029021353,Debit
HH_01860,224.71631307983893,Credit
HH_01861,160.13762860263137,Credit
HH_01862,29.29802964359188,Credit
HH_01863,118.12755362883068,Debit
HH_01864,626.6889892525418,Debit
HH_01865,415.61990820111487,Credit
HH_01866,6.620016917637911,Debit
HH_01867,27.01527017261324,Debit
HH_01868,21.187671022902787,Debit
HH_01869,194.18307810905804,Debit
HH_01870,255.38546710437691,Credit
HH_01871,36.02655125250793,Credit
HH_01872,105.73824207592935,Debit
HH_01873,275.54776057167055,Credit
HH_01874,197.96454279707646,Credit
HH_01875,117.21062174306924,Credit
HH_01876,133.86697568550485,Debit
HH_01877,106.5014475102609,Credit
HH_01878,52.976827500243076,Credit
HH_01879,124.86897112022332,Credit
HH_01880,175.13904466452186,Debit
HH_01881,309.9171112661179,Debit
HH_01882,151.71032323122816,Credit
HH_01883,214.77005693782888,Debit
HH_01884,26.165800573368568,Debit
HH_01885,92.8611777999564,Debit
HH_01886,1.4063148246684234,Credit
HH_01887,42.48955010368004,Debit
HH_01888,194.44705284169288,Debit
HH_01889,720.7253161329209,Credit
HH_01890,15.667156456663916,Credit
HH_01891,76.9978885082129,Credit
HH_01892,241.46892283526225,Debit
HH_01893,34.23012918923456,Debit
HH_01894,121.48078685214236,Credit
HH_01895,198.11605238522034,Credit
HH_01896,143.56122557471485,Debit
HH_01897,31.242810095017507,Debit
HH_01898,65.86520557844861,Debit
HH_01899,229.72700623409813,Debit
HH_01900,121.19165027942647,Debit
HH_01901,0.7865003751367464,Credit
HH_01902,214.68796002414356,Debit
HH_01903,5.3924815967331305,Credit
HH_01904,205.4060192029566,Debit
HH_01905,33.93736029778083,Debit
HH_01906,475.7755079339679,Debit
HH_01907,68.8158211934405,Credit
HH_01908,59.38625164550346,Credit
HH_01909,24.181741250267837,Debit
HH_01910,54.706977952328586,Debit
HH_01911,313.9103418264958,Debit
HH_01912,841.3119346063585,Debit
HH_01913,68.90336524031702,Credit
HH_01914,89.29710907655543,Credit
HH_01915,192.05840568673645,Debit
HH_01916,325.99135191945214,Debit
HH_01917,134.8576543017925,Debit
HH_01918,74.52008991838971,Credit
HH_01919,79.81296647255058,Credit
HH_01920,178.42084031337666,Debit
HH_01921,0.48351800283519375,Debit
HH_01922,144.9755878338878,Debit
HH_01923,65.89044175946243,Debit
HH_01924,237.12562321661937,Debit
HH_01925,14.640376348478405,Debit
HH_01926,133.0834484066755,Debit
HH_01927,98.36987428404171,Credit
HH_01928,154.2197994711967,Debit
HH_01929,10.05782677660228,Debit
HH_01930,130.11929506322164,Debit
HH_01931,123.65404809043208,Debit
HH_01932,123.3722839651026,Credit
HH_01933,138.75721990611174,Credit
HH_01934,169.26855867356312,Credit
HH_01935,245.2048965173989,Credit
HH_01936,47.16977791893739,Debit
HH_01937,261.48775332168464,Debit
HH_01938,103.44969243894143,Debit
HH_01939,12.02837811950537,Credit
HH_01940,9.050253911258642,Debit
HH_01941,61.02352625403823,Debit
HH_01942,230.49572840955125,Debit
HH_01943,184.48640760311764,Credit
HH_01944,233.11109947103967,Debit
HH_01945,109.24437498227822,Credit
HH_01946,87.02608678468549,Debit
HH_01947,23.928957634032425,Debit
HH_01948,59.66757229985479,Debit
HH_01949,85.37931258288498,Credit
HH_01950,13.91608074038426,Credit
HH_01951,37.38693329709195,Debit
HH_01952,136.77956706881415,Credit
HH_01953,199.57963603645513,Credit
HH_01954,960.8209320951214,Debit
HH_01955,405.7133406606473,Credit
HH_01956,154.32034647043088,Credit
HH_01957,82.03219649228966,Credit
HH_01958,151.66331936697816,Credit
HH_01959,231.02289521146392,Debit
HH_01960,18.891669672905103,Credit
HH_01961,79.12073267545934,Debit
HH_01962,274.70197677570457,Debit
HH_01963,72.63557554273697,Credit
HH_01964,127.25005443150675,Debit
HH_01965,132.92584237976084,Debit
HH_01966,30.588710692552638,Debit
HH_01967,67.46791418233957,Debit
HH_01968,61.08504061329524,Credit
HH_01969,3.9818932822004416,Debit
HH_01970,3.673378690579548,Debit
HH_01971,267.2984418208709,Credit
HH_01972,47.83893096450526,Debit
HH_01973,109.49618905777808,Debit
HH_01974,53.228398511983954,Credit
HH_01975,423.7194054237784,Credit
HH_01976,45.02328273008915,Debit
HH_01977,84.22755246278857,Debit
HH_01978,309.2169649673389,Debit
HH_01979,276.7109806473193,Debit
HH_01980,30.887926903584294,Credit
HH_01981,243.41138658731907,Debit
HH_01982,91.92512197236825,Debit
HH_01983,98.94782963306888,Debit
HH_01984,21.490508534685397,Debit
HH_01985,12.605346310998506,Debit
HH_01986,195.25951521771586,Debit
HH_01987,102.9141621895275,Credit
HH_01988,86.13157562116969,Credit
HH_01989,196.1270401972557,Credit
HH_01990,217.55320484510779,Debit
HH_01991,25.95816461405992,Debit
HH_01992,141.32790193752706,Credit
HH_01993,21.81527992918121,Debit
HH_01994,208.77148317410243,Debit
HH_01995,160.4841150923916,Debit
HH_01996,470.64491789404866,Credit
HH_01997,10.717636126279842,Credit
HH_01998,8.812054023725619,Debit
HH_01999,49.7319440392296,Debit
HH_02000,45.511909703457476,Debit
HH_02001,42.54928444435909,Debit
HH_02002,355.0758711324464,Credit
HH_02003,43.061578284541,Credit
HH_02004,47.607776348129214,Debit
HH_02005,213.69183803957415,Credit
HH_02006,89.60461482975856,Debit
HH_02007,224.89295973876895,Debit
HH_02008,10.140065814288775,Debit
HH_02009,100.28902381556051,Debit
HH_02010,5.128728740692474,Debit
HH_02011,9.705292726594788,Debit
HH_02012,355.3687677218226,Debit
HH_02013,22.491869856966755,Debit
HH_02014,114.02794215933147,Credit
HH_02015,79.42371328778421,Debit
HH_02016,64.00560833918048,Credit
HH_02017,345.13799055132404,Debit
HH_02018,3.30975740325023,Credit
HH_02019,163.50275712490344,Debit
HH_02020,496.13324692025503,Credit
HH_02021,123.2044290421278,Debit
HH_02022,414.27096793786785,Debit
HH_02023,8.050925744373608,Debit
HH_02024,81.39732784459441,Credit
HH_02025,45.19775198260331,Debit
HH_02026,196.85678446097106,Credit
HH_02027,596.8614268262523,Debit
HH_02028,44.46404213754771,Credit
HH_02029,159.27318897450473,Credit
HH_02030,33.11526227014195,Debit
HH_02031,124.97531132219375,Debit
HH_02032,93.52427522584829,Debit
HH_02033,536.3611696362173,Credit
HH_02034,140.67591420566,Credit
HH_02035,64.50356651293659,Credit
HH_02036,18.171966536343025,Credit
HH_02037,24.598029558215444,Debit
HH_02038,38.295191271132346,Credit
HH_02039,43.345767834205475,Debit
HH_02040,285.18532413946656,Debit
HH_02041,123.56452276751918,Credit
HH_02042,111.15879671781653,Debit
HH_02043,18.285975951194686,Debit
HH_02044,295.0666746232631,Credit
HH_02045,192.4601417810791,Debit
HH_02046,10.510003907927446,Debit
HH_02047,184.56553509036814,Debit
HH_02048,117.63754509260758,Debit
HH_02049,12.788811820450242,Debit
HH_02050,91.95661809100537,Debit
HH_02051,99.44982276224026,Credit
HH_02052,27.18773664327247,Credit
HH_02053,436.9795391099244,Debit
HH_02054,284.54337123520276,Debit
HH_02055,165.8556585390327,Credit
HH_02056,93.06693595033285,Credit
HH_02057,79.59445076352661,Debit
HH_02058,157.89110014710877,Credit
HH_02059,118.26112114556886,Credit
HH_02060,9.644479504068983,Credit
HH_02061,107.77056329010531,Credit
HH_02062,246.29696825521987,Debit
HH_02063,92.21692426983451,Debit
HH_02064,8.0032460262674,Credit
HH_02065,231.46201602168554,Debit
HH_02066,33.727460052881106,Credit
HH_02067,44.88646361225554,Debit
HH_02068,26.995791512610246,Credit
HH_02069,60.11979157075714,Debit
HH_02070,212.05076217247742,Credit
HH_02071,109.90358002860644,Credit
HH_02072,34.389575218063264,Debit
HH_02073,315.35136018982314,Credit
HH_02074,317.51775766197517,Debit
HH_02075,306.7020270153655,Credit
HH_02076,40.928124961038115,Credit
HH_02077,90.01393446484396,Debit
HH_02078,629.8523587394926,Debit
HH_02079,221.76965582741678,Debit
HH_02080,4.131491795532229,Credit
HH_02081,10.114138172866577,Debit
HH_02082,93.52396466565943,Credit
HH_02083,359.8977824480521,Debit
HH_02084,116.05658790058807,Debit
HH_02085,103.3172608573338,Debit
HH_02086,16.719146177490664,Debit
HH_02087,160.40759146964436,Debit
HH_02088,258.98271759452996,Credit
HH_02089,71.80701929507764,Credit
HH_02090,224.15668775075574,Debit
HH_02091,500.6347743078147,Credit
HH_02092,34.17941146701197,Credit
HH_02093,111.13951165532036,Debit
HH_02094,50.77010503335808,Debit
HH_02095,236.1500164826211,Debit
HH_02096,129.26802614094672,Debit
HH_02097,151.0071776749914,Debit
HH_02098,239.85940791765995,Debit
HH_02099,75.61982938826705,Debit
HH_02100,369.92463189194484,Debit
HH_02101,114.22317561830718,Credit
HH_02102,25.788241738397755,Debit
HH_02103,178.5593676744582,Debit
HH_02104,236.4449768885932,Credit
HH_02105,57.13673171935655,Credit
HH_02106,291.9247470770043,Debit
HH_02107,354.89784690467496,Debit
HH_02108,48.63209393556966,Debit
HH_02109,615.8545683422608,Credit
HH_02110,22.74758855707583,Credit
HH_02111,33.849947447201366,Credit
HH_02112,30.54247504013576,Debit
HH_02113,336.6328671276199,Debit
HH_02114,159.3243582802055,Debit
HH_02115,24.749643937545567,Debit
HH_02116,87.05942923348078,Debit
HH_02117,143.29295033219427,Credit
HH_02118,13.073103800048603,Credit
HH_02119,321.090816051341,Credit
HH_02120,244.1429826680412,Debit
HH_02121,105.54229921227542,Credit
HH_02122,512.2637884575132,Debit
HH_02123,81.13113405440922,Credit
HH_02124,621.3128064676761,Credit
HH_02125,165.35690574520336,Debit
HH_02126,151.04365642402814,Credit
HH_02127,27.220169355995214,Debit
HH_02128,320.46879361320833,Debit
HH_02129,83.65867970253379,Credit
HH_02130,26.55236167240266,Debit
HH_02131,1.9031503684403437,Debit
HH_02132,123.06381625708134,Debit
HH_02133,112.42576719877546,Credit
HH_02134,190.59897671206411,Debit
HH_02135,331.4435408603142,Credit
HH_02136,12.410520027082423,Credit
HH_02137,197.2336940640889,Credit
HH_02138,31.129649123290374,Debit
HH_02139,292.97637788528374,Debit
HH_02140,256.4413821916507,Debit
HH_02141,116.73837514486507,Debit
HH_02142,185.80679149680938,Debit
HH_02143,56.60822259170947,Debit
HH_02144,95.56264301841924,Credit
HH_02145,258.5900858938444,Debit
HH_02146,92.22394776361239,Debit
HH_02147,66.42791942798344,Debit
HH_02148,102.24578311272964,Debit
HH_02149,264.2566492901136,Debit
HH_02150,61.24217106965005,Credit
HH_02151,28.63078784119434,Debit
HH_02152,186.72652226029254,Credit
HH_02153,262.2862159927347,Credit
HH_02154,15.910361414713261,Debit
HH_02155,41.14068274622029,Debit
HH_02156,22.967780109125272,Credit
HH_02157,64.14312923340843,Debit
HH_02158,89.77130218803183,Debit
HH_02159,207.2416041725734,Credit
HH_02160,157.96594883032523,Debit
HH_02161,145.50459230233966,Credit
HH_02162,65.16650571104564,Debit
HH_02163,276.2504767551462,Credit
HH_02164,95.59647660658891,Debit
HH_02165,580.2363624892337,Debit
HH_02166,150.8265565514659,Debit
HH_02167,20.246678577153787,Debit
HH_02168,169.1339916766133,Credit
HH_02169,58.97950453794154,Credit
HH_02170,173.91072960373296,Debit
HH_02171,10.827735760431649,Debit
HH_02172,28.834228568868227,Debit
HH_02173,290.41785765271953,Credit
HH_02174,38.65628149601773,Debit
HH_02175,272.13861181692477,Debit
HH_02176,49.1248709068121,Debit
HH_02177,154.45331516253523,Credit
HH_02178,177.6993552644458,Debit
HH_02179,107.81737219328242,Debit
HH_02180,54.643582528347316,Debit
HH_02181,35.86128902470287,Debit
HH_02182,5.062892881584108,Debit
HH_02183,54.34929178518139,Credit
HH_02184,158.834961913833,Debit
HH_02185,417.83241688640607,Debit
HH_02186,307.4293899144599,Debit
HH_02187,217.9066537121067,Credit
HH_02188,232.9922015120552,Debit
HH_02189,164.03695258825098,Credit
HH_02190,45.223921994590526,Credit
HH_02191,356.5882638292636,Credit
HH_02192,166.63263261301032,Credit
HH_02193,123.29737318295706,Debit
HH_02194,17.646929682639698,Credit
HH_02195,88.87465850759057,Credit
HH_02196,92.52747372044934,Credit
HH_02197,299.88797877854466,Debit
HH_02198,118.66303484786465,Debit
HH_02199,71.80230846713677,Credit
HH_02200,564.5425740528508,Debit
HH_02201,17.601569944013775,Debit
HH_02202,82.36960479770025,Debit
HH_02203,6.439988746032212,Credit
HH_02204,202.00574244947188,Debit
HH_02205,375.29550467458165,Credit
HH_02206,49.28338723710291,Debit
HH_02207,293.1505943269244,Debit
HH_02208,51.8429201877449,Credit
HH_02209,362.48096769209565,Debit
HH_02210,210.34033374182542,Debit
HH_02211,245.14166507646578,Debit
HH_02212,2.725596962124669,Debit
HH_02213,493.75874586545956,Credit
HH_02214,194.56185782470246,Debit
HH_02215,54.522804209658446,Debit
HH_02216,265.26035574073614,Credit
HH_02217,49.59286164109787,Debit
HH_02218,309.2447696121625,Credit
HH_02219,17.915601372164133,Debit
HH_02220,182.450325006628,Debit
HH_02221,116.7072556450883,Debit
HH_02222,15.22759822897643,Credit
HH_02223,41.5397752332452,Debit
HH_02224,1.8722412712542031,Debit
HH_02225,94.8834564990423,Debit
HH_02226,53.77261422557917,Credit
HH_02227,136.8289275623358,Credit
HH_02228,52.91050799178551,Debit
HH_02229,53.483909343701114,Debit
HH_02230,203.91468342405392,Debit
HH_02231,7.401043985993304,Credit
HH_02232,349.79435432867683,Debit
HH_02233,286.8491297421114,Debit
HH_02234,165.30482692701182,Credit
HH_02235,134.92299601145103,Debit
HH_02236,334.2643335664584,Credit
HH_02237,30.745856412598314,Debit
HH_02238,12.339264048615362,Debit
HH_02239,41.06888100514784,Debit
HH_02240,237.4035353794101,Debit
HH_02241,5.292831524298975,Credit
HH_02242,131.13089088293506,Debit
HH_02243,808.4832163290125,Debit
HH_02244,290.37506157536535,Debit
HH_02245,110.54783580132266,Debit
HH_02246,9.863434822879727,Debit
HH_02247,267.0103731490109,Debit
HH_02248,137.06103863155582,Debit
HH_02249,18.313789095422592,Debit
HH_02250,14.783769461169225,Credit
HH_02251,360.57115961765084,Debit
HH_02252,165.93631660320767,Debit
HH_02253,265.1655479283607,Credit
HH_02254,316.76855561324123,Debit
HH_02255,127.21505055973802,Debit
HH_02256,109.2994764467368,Credit
HH_02257,84.43035631418616,Debit
HH_02258,57.17733301700747,Credit
HH_02259,85.53220348247008,Debit
HH_02260,223.0031887000089,Credit
HH_02261,138.16663617256654,Credit
HH_02262,334.5721658444004,Debit
HH_02263,87.8808785882916,Debit
HH_02264,140.12604431479332,Credit
HH_02265,149.66886895363896,Debit
HH_02266,134.36191959892693,Debit
HH_02267,181.91862188294667,Debit
HH_02268,40.65982795749191,Credit
HH_02269,107.72783953536208,Debit
HH_02270,16.509869021749623,Debit
HH_02271,72.80081062485894,Credit
HH_02272,100.31709130031298,Credit
HH_02273,158.42961463789325,Debit
HH_02274,450.9615196847914,Debit
HH_02275,137.68795864996503,Debit
HH_02276,204.1489239534888,Debit
HH_02277,105.86377332835158,Debit
HH_02278,150.81093370761025,Debit
HH_02279,11.036036774419506,Credit
HH_02280,44.03320858277086,Credit
HH_02281,67.37801410642358,Credit
HH_02282,95.93907248508131,Credit
HH_02283,7.008522600351181,Credit
HH_02284,22.62763658069958,Credit
HH_02285,48.613388115501174,Debit
HH_02286,533.8498348847386,Credit
HH_02287,60.37350729661679,Debit
HH_02288,98.67889539431266,Debit
HH_02289,32.74163256684645,Credit
HH_02290,141.54160877098738,Credit
HH_02291,49.418014186711815,Credit
HH_02292,34.78840478238753,Debit
HH_02293,109.02812839866309,Debit
HH_02294,0.8281517905964658,Debit
HH_02295,1.1540328405600453,Debit
HH_02296,37.09023553011459,Debit
HH_02297,5.611884875729374,Debit
HH_02298,17.147702874414932,Credit
HH_02299,62.06859651075463,Credit
HH_02300,243.36759141384692,Debit
HH_02301,127.31186138869691,Debit
HH_02302,107.8213651482094,Credit
HH_02303,52.112438555497114,Credit
HH_02304,402.69485153793244,Debit
HH_02305,75.87945398620025,Credit
HH_02306,13.668151517486338,Debit
HH_02307,143.9840964314931,Credit
HH_02308,18.128391730599436,Credit
HH_02309,63.51911661348984,Debit
HH_02310,106.21230445796192,Debit
HH_02311,310.9861503448375,Credit
HH_02312,102.04843869839296,Debit
HH_02313,181.72957681387652,Credit
HH_02314,740.4023612967165,Debit
HH_02315,21.146274887397233,Credit
HH_02316,48.18200745703525,Debit
HH_02317,75.27395472547124,Debit
HH_02318,82.1826278282196,Credit
HH_02319,79.40473161094242,Credit
HH_02320,357.26210740678715,Debit
HH_02321,187.78164242541382,Debit
HH_02322,140.4377501447629,Debit
HH_02323,55.52324847440983,Credit
HH_02324,260.4121490816567,Debit
HH_02325,465.3657590697234,Debit
HH_02326,258.2216716297599,Credit
HH_02327,0.23494968720626222,Debit
HH_02328,151.75570276006817,Debit
HH_02329,7.873372124256684,Debit
HH_02330,44.68152348337135,Debit
HH_02331,9.205484037294946,Credit
HH_02332,138.8737002193188,Credit
HH_02333,174.03641481671406,Debit
HH_02334,18.23832921852195,Debit
HH_02335,72.63701942240407,Debit
HH_02336,91.38613286561839,Credit
HH_02337,69.0800172178109,Debit
HH_02338,19.349823549617597,Debit
HH_02339,81.43719962758212,Debit
HH_02340,208.65265345921108,Debit
HH_02341,11.048218576085416,Credit
HH_02342,12.536594334713968,Debit
HH_02343,65.72256581046454,Debit
HH_02344,426.38914582917613,Credit
HH_02345,165.65199582613764,Credit
HH_02346,170.29297675495243,Credit
HH_02347,67.39373959347084,Debit
HH_02348,135.08504678601693,Debit
HH_02349,1.527428062881463,Debit
HH_02350,151.62979648890638,Credit
HH_02351,366.7726289309719,Debit
HH_02352,142.23435658392648,Credit
HH_02353,310.3626169856315,Debit
HH_02354,193.0885189360741,Debit
HH_02355,19.270220553899556,Credit
HH_02356,349.1136173972661,Debit
HH_02357,10.313124268520566,Credit
HH_02358,114.52497688392704,Credit
HH_02359,22.99665153112734,Debit
HH_02360,1.7663508921723037,Credit
HH_02361,82.23610284656064,Debit
HH_02362,52.44228287855665,Credit
HH_02363,99.82994613347387,Debit
HH_02364,129.12836356386111,Credit
HH_02365,6.708669938386884,Debit
HH_02366,19.687806582702223,Credit
HH_02367,122.684975959237,Debit
HH_02368,63.048902428658685,Debit
HH_02369,195.94152578421873,Debit
HH_02370,158.45868318775652,Debit
HH_02371,280.23553492460525,Credit
HH_02372,176.88852961540462,Credit
HH_02373,84.29970129060092,Credit
HH_02374,167.65395616584223,Credit
HH_02375,48.31642799701939,Debit
HH_02376,54.860272182149174,Credit
HH_02377,233.3740223775476,Debit
HH_02378,88.70221933735128,Debit
HH_02379,240.20583454040198,Credit
HH_02380,259.25211513328094,Debit
HH_02381,292.3276248386918,Debit
HH_02382,372.67943264897656,Debit
HH_02383,84.5773306049714,Debit
HH_02384,57.59961362147208,Credit
HH_02385,130.9124144775125,Credit
HH_02386,69.58472744588849,Debit
HH_02387,137.8469641612895,Credit
HH_02388,183.41518085541915,Debit
HH_02389,174.9076606011131,Debit
HH_02390,70.39327563611698,Credit
HH_02391,27.38307387072246,Debit
HH_02392,84.45720203967916,Debit
HH_02393,23.07658424791508,Credit
HH_02394,331.22361608056,Credit
HH_02395,63.669086426091006,Credit
HH_02396,25.166925528779988,Credit
HH_02397,3.866573159501499,Credit
HH_02398,155.6935137030911,Credit
HH_02399,151.962507449523,Credit
HH_02400,62.46469006661123,Debit
HH_02401,11.161969466441178,Credit
HH_02402,79.05059221676193,Credit
HH_02403,55.9244588292425,Debit
HH_02404,169.57147847380523,Debit
HH_02405,139.62663690087533,Credit
HH_02406,68.02360298383375,Debit
HH_02407,36.86447238363724,Credit
HH_02408,663.8775464046795,Credit
HH_02409,90.77089086979406,Debit
HH_02410,174.8447157778987,Credit
HH_02411,22.719912314202382,Debit
HH_02412,99.71011234033809,Debit
HH_02413,4.188444363438797,Credit
HH_02414,105.6176054206053,Credit
HH_02415,498.7079982768223,Credit
HH_02416,72.7265917192113,Credit
HH_02417,5.9665081162174705,Debit
HH_02418,4.71675670887548,Debit
HH_02419,73.65020439451223,Credit
HH_02420,26.15746107766963,Debit
HH_02421,3.544361562180084,Credit
HH_02422,211.7194356214366,Credit
HH_02423,92.0182056680723,Credit
HH_02424,51.21407592440034,Debit
HH_02425,345.5125903982315,Credit
HH_02426,18.518313524679797,Debit
HH_02427,468.2583822211462,Credit
HH_02428,56.52437032357894,Debit
HH_02429,328.9300703352162,Credit
HH_02430,138.55126810271585,Credit
HH_02431,262.9160327064576,Debit
HH_02432,620.3984394000423,Debit
HH_02433,51.03704473479175,Credit
HH_02434,487.1510498939482,Debit
HH_02435,74.01709945374328,Credit
HH_02436,73.04485848149403,Debit
HH_02437,62.41532064457194,Debit
HH_02438,116.93902453408204,Debit
HH_02439,25.11110698678299,Debit
HH_02440,121.0184463437351,Credit
HH_02441,117.03626821342691,Debit
HH_02442,215.26082074597437,Debit
HH_02443,269.049157156268,Debit
HH_02444,87.09103973175982,Credit
HH_02445,54.002058724342,Debit
HH_02446,45.031006356320596,Debit
HH_02447,32.46687406651829,Debit
HH_02448,8.90639367125712,Debit
HH_02449,62.88470976254846,Debit
HH_02450,47.257516005775344,Debit
HH_02451,509.0620173644491,Credit
HH_02452,122.36802744811732,Credit
HH_02453,63.99037432756513,Credit
HH_02454,130.2921785433859,Credit
HH_02455,22.483388625321716,Credit
HH_02456,88.05985101643545,Credit
HH_02457,147.61893086730169,Debit
HH_02458,100.67786564692126,Debit
HH_02459,77.0692042283628,Debit
HH_02460,763.6561895913691,Debit
HH_02461,318.4335000370195,Debit
HH_02462,146.48812257102117,Credit
HH_02463,126.37846805717052,Debit
HH_02464,145.39854649799312,Credit
HH_02465,33.717754887867756,Debit
HH_02466,75.41317825352952,Debit
HH_02467,6.038874954864032,Credit
HH_02468,96.80964435653694,Credit
HH_02469,117.46885256294618,Credit
HH_02470,38.766990818841855,Credit
HH_02471,498.7556957849665,Credit
HH_02472,360.28560260979646,Debit
HH_02473,192.09743002856925,Credit
HH_02474,114.33813945988987,Debit
HH_02475,305.9975434773931,Debit
HH_02476,21.00182536143464,Debit
HH_02477,234.46174371423524,Credit
HH_02478,19.998994432803578,Credit
HH_02479,237.1353400761253,Credit
HH_02480,48.3964349687014,Debit
HH_02481,314.44614389256736,Debit
HH_02482,432.4733319525246,Debit
HH_02483,24.165513782191436,Credit
HH_02484,93.17299191886748,Credit
HH_02485,594.3978319714456,Debit
HH_02486,99.07511887310717,Debit
HH_02487,298.76683128978186,Debit
HH_02488,133.27635703863749,Debit
HH_02489,70.57974319205462,Debit
HH_02490,50.48538285901139,Credit
HH_02491,34.07708293625796,Credit
HH_02492,215.19555438254332,Credit
HH_02493,73.29615642035638,Debit
HH_02494,107.39343984210932,Credit
HH_02495,101.68721181133635,Debit
HH_02496,129.15644417603252,Debit
HH_02497,301.01472268697205,Debit
HH_02498,592.4536187003524,Debit
HH_02499,78.53198103730003,Credit
HH_02500,263.620161284603,Credit
HH_02501,216.92435947538794,Debit
HH_02502,127.83161937669941,Debit
HH_02503,468.6956497796902,Debit
HH_02504,33.56053075566752,Credit
HH_02505,17.356114172964677,Credit
HH_02506,288.5832286339179,Debit
HH_02507,86.74521929212146,Debit
HH_02508,281.567071654889,Credit
HH_02509,335.3654758930676,Credit
HH_02510,9.673993303137511,Debit
HH_02511,322.4342382105484,Debit
HH_02512,89.21780980026371,Debit
HH_02513,107.13493623691586,Debit
HH_02514,147.7627488127953,Credit
HH_02515,391.33109393471636,Debit
HH_02516,2.8951754048378766,Credit
HH_02517,97.1811845906735,Credit
HH_02518,174.57923972004878,Credit
HH_02519,192.4020626317657,Credit
HH_02520,176.9078498566662,Debit
HH_02521,21.6559433392964,Debit
HH_02522,53.371780696466104,Debit
HH_02523,66.6423183614002,Debit
HH_02524,244.7810644179782,Credit
HH_02525,49.017472376494794,Debit
HH_02526,35.49226368543728,Debit
HH_02527,473.55433034250126,Debit
HH_02528,1.3354196508427856,Credit
HH_02529,919.323449085613,Debit
HH_02530,169.43247816551298,Credit
HH_02531,264.4489524657555,Credit
HH_02532,52.352663775738094,Debit
HH_02533,2.162809460701728,Credit
HH_02534,200.83693176520507,Debit
HH_02535,269.4958404740101,Debit
HH_02536,202.3359905322141,Credit
HH_02537,23.121402256533255,Debit
HH_02538,210.0151385406381,Debit
HH_02539,219.75050215920245,Credit
HH_02540,161.17893709978216,Debit
HH_02541,217.93945885386196,Credit
HH_02542,280.54390120182074,Debit
HH_02543,142.63392364693956,Debit
HH_02544,13.916785859237361,Credit
HH_02545,100.30559756814333,Debit
HH_02546,12.1244694861488,Debit
HH_02547,78.52155522380029,Credit
HH_02548,78.41107095759466,Credit
HH_02549,10.243407086032613,Credit
HH_02550,64.3454995949071,Credit
HH_02551,17.648385731710878,Credit
HH_02552,247.72285651132205,Credit
HH_02553,442.5794977592998,Credit
HH_02554,11.259695059868365,Credit
HH_02555,465.5484351103029,Debit
HH_02556,110.90273240831417,Debit
HH_02557,53.408201441790304,Debit
HH_02558,11.996493710935813,Credit
HH_02559,104.15947451570904,Debit
HH_02560,237.35773352964267,Debit
HH_02561,184.18167866754746,Debit
HH_02562,7.729684424406969,Debit
HH_02563,11.354373608737871,Debit
HH_02564,77.34388968241315,Credit
HH_02565,52.49544140700735,Credit
HH_02566,39.669913759883926,Debit
HH_02567,49.48502676832674,Credit
HH_02568,244.05075467350738,Debit
HH_02569,397.2438891815142,Credit
HH_02570,77.90497262663004,Debit
