household_id,credit_score,debt_to_income_ratio,delinquency_flag_90d
HH_07648,707,0.1686258440585354,0
HH_07649,589,0.1125875677671073,0
HH_07650,645,0.40841141665530745,0
HH_07651,692,0.10749660913608414,0
HH_07652,729,0.256098682101666,0
HH_07653,580,0.4677400600650623,0
HH_07654,707,0.5329069635505806,0
HH_07655,739,0.5978506929466546,0
HH_07656,800,0.46077854791354045,0
HH_07657,646,0.2895410283227209,0
HH_07658,739,0.13298210676625963,0
HH_07659,778,0.26113081565065943,0
HH_07660,685,0.27994617513506515,0
HH_07661,652,0.39853044275901994,0
HH_07662,654,0.3351998005649167,0
HH_07663,757,0.30847019272553045,0
HH_07664,687,0.10219110347763286,0
HH_07665,808,0.573162150422389,0
HH_07666,703,0.4170622100921382,0
HH_07667,700,0.4233001337964706,0
HH_07668,774,0.5023034395796232,1
HH_07669,606,0.5400345183814297,0
HH_07670,628,0.18113620304634478,0
HH_07671,620,0.47740938875792915,0
HH_07672,581,0.35403682426890726,0
HH_07673,679,0.28110904091844646,0
HH_07674,689,0.1092648544581303,0
HH_07675,635,0.3922680144758467,0
HH_07676,608,0.5042587750365264,0
HH_07677,706,0.17737937842937276,0
HH_07678,660,0.15939484356393582,0
HH_07679,773,0.11202487333451897,0
HH_07680,796,0.31776881004354884,0
HH_07681,812,0.26772340338949796,0
HH_07682,811,0.2794225447991707,0
HH_07683,790,0.5608303847260178,0
HH_07684,753,0.1740094908643445,0
HH_07685,654,0.18402067970760747,0
HH_07686,659,0.1283894235035977,0
HH_07687,762,0.5463507050391833,0
HH_07688,748,0.44677118068723687,0
HH_07689,790,0.5034603692240076,0
HH_07690,669,0.4229459874932966,0
HH_07691,745,0.19261133967486785,0
HH_07692,687,0.3810625113762838,0
HH_07693,580,0.17314144077672752,1
HH_07694,761,0.5462117481872664,1
HH_07695,781,0.39379745467973515,0
HH_07696,774,0.29771298983858097,0
HH_07697,779,0.4355464803834397,0
HH_07698,589,0.164047526768116,0
HH_07699,612,0.38118728512940037,0
HH_07700,665,0.47253224431673346,0
HH_07701,629,0.5123882948010045,0
HH_07702,599,0.44529328099611387,0
HH_07703,783,0.1678633174484029,0
HH_07704,649,0.29562126394991817,0
HH_07705,767,0.21518137290797199,0
HH_07706,634,0.19755431975590174,0
HH_07707,747,0.16634394528232452,0
HH_07708,726,0.3191014970819851,0
HH_07709,722,0.5691286034873274,0
HH_07710,731,0.4964375266384293,0
HH_07711,757,0.3731509178055308,1
HH_07712,796,0.24869304490189978,0
HH_07713,599,0.4730092714302969,0
HH_07714,772,0.2687277488012484,1
HH_07715,773,0.5086595377430273,0
HH_07716,668,0.17801394411672292,0
HH_07717,819,0.4311370388261663,0
HH_07718,665,0.26727500284226946,0
HH_07719,766,0.4008134777193061,0
HH_07720,765,0.17355064981915067,0
HH_07721,793,0.3556333512412896,0
HH_07722,816,0.5870392150121578,0
HH_07723,678,0.32211783708263153,0
HH_07724,632,0.4263120825499427,0
HH_07725,766,0.5622739422192443,0
HH_07726,785,0.3450966114619066,0
HH_07727,805,0.13771293406413407,0
HH_07728,740,0.44424042139234887,0
HH_07729,694,0.34175809670306323,0
HH_07730,670,0.11113925234819036,0
HH_07731,663,0.4459486936009458,0
HH_07732,677,0.5642817857250231,0
HH_07733,680,0.547474656230061,0
HH_07734,590,0.2540674081429619,1
HH_07735,612,0.47819976590562885,0
HH_07736,797,0.5921469746585201,1
HH_07737,813,0.2849129810102523,0
HH_07738,650,0.4226016550684213,0
HH_07739,758,0.4142409594791384,0
HH_07740,641,0.17488642486435038,0
HH_07741,715,0.34475863078671165,0
HH_07742,595,0.28595993339276904,0
HH_07743,638,0.3572266352796901,0
HH_07744,738,0.26145737900820165,0
HH_07745,630,0.2716324372572655,0
HH_07746,707,0.12225100760209492,1
HH_07747,753,0.45241024516641515,0
HH_07748,595,0.31021845230506984,0
HH_07749,752,0.3511439833674387,0
HH_07750,742,0.10157571024923337,0
HH_07751,732,0.47624555448754236,0
HH_07752,586,0.25241553741481604,0
HH_07753,603,0.30881876271167374,0
HH_07754,652,0.4194885960332102,0
HH_07755,604,0.20145330775880946,0
HH_07756,665,0.223017358969226,0
HH_07757,755,0.11209361422642974,0
HH_07758,649,0.5273860165588041,0
HH_07759,692,0.5475305046624551,0
HH_07760,626,0.4613103989313002,0
HH_07761,670,0.18576146841089278,0
HH_07762,803,0.13623084221901907,1
HH_07763,594,0.20811921560749072,0
HH_07764,618,0.23636520026688343,0
HH_07765,588,0.4053144906646694,0
HH_07766,620,0.37042149771062216,0
HH_07767,727,0.1918862475715261,0
HH_07768,713,0.30970042854746904,0
HH_07769,746,0.5708199171900961,1
HH_07770,787,0.4441197362107956,0
HH_07771,795,0.5114732739864915,0
HH_07772,586,0.3742940621143186,0
HH_07773,723,0.3484221100057756,0
HH_07774,606,0.2866124841545452,1
HH_07775,662,0.31948115599736004,1
HH_07776,585,0.46877345560934647,0
HH_07777,608,0.5240098254870739,0
HH_07778,636,0.2233796125284457,0
HH_07779,662,0.20229246390605052,0
HH_07780,650,0.5006460804350655,0
HH_07781,601,0.14430599600409413,0
HH_07782,798,0.38974472793537474,0
HH_07783,771,0.4839207886723341,0
HH_07784,798,0.2592100653724614,0
HH_07785,644,0.28826487341646745,0
HH_07786,754,0.25524757346572235,0
HH_07787,752,0.3420019225904706,0
HH_07788,786,0.2598622193334571,0
HH_07789,646,0.4707815672560266,0
HH_07790,727,0.5492940385896888,0
HH_07791,692,0.3380266819926536,0
HH_07792,596,0.4040248391727872,0
HH_07793,617,0.31528828890456173,1
HH_07794,632,0.21514053469856384,0
HH_07795,814,0.24190861114552117,0
HH_07796,774,0.11492605061897873,0
HH_07797,706,0.4754243206159857,0
HH_07798,770,0.350167388093097,0
HH_07799,780,0.1717075894421953,1
HH_07800,708,0.3360243113583572,0
HH_07801,658,0.3525879332547228,1
HH_07802,633,0.23942001069945903,0
HH_07803,584,0.44643374544673964,0
HH_07804,784,0.4060009575779939,0
HH_07805,766,0.47088163282759143,1
HH_07806,678,0.5694455760661502,0
HH_07807,737,0.4168097026809058,0
HH_07808,810,0.48560383789659,0
HH_07809,800,0.5758654872610555,0
HH_07810,783,0.3488213460195604,0
HH_07811,740,0.11647330610478149,0
HH_07812,787,0.26756334126712744,0
HH_07813,623,0.4527495553338404,0
HH_07814,776,0.2807348830465828,0
HH_07815,711,0.47166190954210774,0
HH_07816,754,0.41597491112511786,0
HH_07817,788,0.4445435080784498,0
HH_07818,786,0.22373225995277604,0
HH_07819,667,0.5916579042306346,1
HH_07820,612,0.5748385964623117,0
HH_07821,685,0.1532869250015155,0
HH_07822,711,0.3353104045503057,0
HH_07823,580,0.5558281880477453,0
HH_07824,669,0.23368988486151723,0
HH_07825,661,0.48146809823412684,0
HH_07826,626,0.373404729626865,0
HH_07827,632,0.23513952987780098,0
HH_07828,767,0.38450793813432704,0
HH_07829,653,0.4843984053356679,0
HH_07830,715,0.24730526694634972,0
HH_07831,623,0.2131676009453571,0
HH_07832,734,0.5226857894540862,0
HH_07833,597,0.4476049755998476,0
HH_07834,764,0.5531154087067105,0
HH_07835,635,0.2859846186186894,0
HH_07836,664,0.24780229665926187,0
HH_07837,673,0.16471149327787624,0
HH_07838,676,0.14107342278645071,1
HH_07839,790,0.5395253093418736,0
HH_07840,803,0.3476255196264554,0
HH_07841,630,0.44601017523746067,0
HH_07842,664,0.3088713828534486,0
HH_07843,611,0.21244140717915108,0
HH_07844,767,0.5247014809198988,0
HH_07845,609,0.28885248302586564,0
HH_07846,661,0.4706836178959177,0
HH_07847,714,0.10883743196776788,0
HH_07848,763,0.46169429911824234,0
HH_07849,797,0.48390406796046526,0
HH_07850,769,0.1265354592051445,0
HH_07851,600,0.20716865819007366,0
HH_07852,714,0.35869770857356886,0
HH_07853,599,0.28402489349549254,0
HH_07854,763,0.5649570552307712,0
HH_07855,710,0.5375666769676369,1
HH_07856,691,0.1217226314536303,0
HH_07857,748,0.1403678052794721,0
HH_07858,816,0.5365179273595214,0
HH_07859,610,0.2804894562237289,0
HH_07860,712,0.5637143280660624,0
HH_07861,673,0.2207100677296455,0
HH_07862,691,0.535141868529009,0
HH_07863,667,0.28561515696325834,0
HH_07864,723,0.35200289568293797,0
HH_07865,656,0.2567993115228834,0
HH_07866,791,0.32786525413496503,0
HH_07867,623,0.3365939992003838,0
HH_07868,651,0.39077978573452565,0
HH_07869,773,0.22965561137149057,0
HH_07870,602,0.12280772522530534,0
HH_07871,668,0.2509987381415728,0
HH_07872,736,0.23289106676562263,1
HH_07873,756,0.37981953206105823,0
HH_07874,607,0.271703136093987,0
HH_07875,610,0.36426869294438013,0
HH_07876,776,0.5887256547319565,0
HH_07877,683,0.1906667969723627,0
HH_07878,586,0.11321835638230113,0
HH_07879,625,0.5736677554374923,0
HH_07880,613,0.30419876507591725,0
HH_07881,732,0.5509287793743346,0
HH_07882,617,0.5555630868632359,0
HH_07883,683,0.483167100002721,0
HH_07884,767,0.14715192842937072,0
HH_07885,674,0.10039302746910087,0
HH_07886,621,0.5088985737298544,0
HH_07887,770,0.11405479161796342,0
HH_07888,804,0.36119272006862324,0
HH_07889,817,0.32417202777514975,0
HH_07890,674,0.3195609869829332,0
HH_07891,582,0.23541819792455718,0
HH_07892,665,0.3001336094094268,0
HH_07893,687,0.5557604519250209,0
HH_07894,580,0.3969171669878946,0
HH_07895,659,0.5273228354204598,1
HH_07896,649,0.5343338402779458,0
HH_07897,751,0.35822264392387615,0
HH_07898,622,0.4419295978236556,0
HH_07899,612,0.33686320883607523,0
HH_07900,675,0.3110479679335082,0
HH_07901,659,0.2737270689208904,0
HH_07902,635,0.41493489012895424,0
HH_07903,736,0.5110519202150208,0
HH_07904,615,0.33312649892040425,0
HH_07905,675,0.3779668007965207,0
HH_07906,767,0.324110653486653,0
HH_07907,761,0.3856817256157147,0
HH_07908,599,0.17946671597170996,0
HH_07909,755,0.23770237514821566,0
HH_07910,789,0.18815979838114402,0
HH_07911,627,0.4337394398142076,0
HH_07912,593,0.4774217453715037,0
HH_07913,755,0.10919331629027465,0
HH_07914,584,0.49980422963475735,0
HH_07915,645,0.18068713137091383,0
HH_07916,592,0.4987365873902282,0
HH_07917,788,0.2909485569107694,0
HH_07918,606,0.2497129077571649,0
HH_07919,713,0.4351063639950089,0
HH_07920,619,0.40194792193675033,0
HH_07921,691,0.48542128364569614,1
HH_07922,762,0.29758199625628046,1
HH_07923,658,0.33115515138410634,0
HH_07924,802,0.47809756504010903,0
HH_07925,808,0.514355725775376,0
HH_07926,630,0.5499154222103756,1
HH_07927,755,0.29084149414749816,1
HH_07928,692,0.35923490779396083,0
HH_07929,655,0.5737689571854214,0
HH_07930,675,0.19398763226892865,1
HH_07931,638,0.5906649195088671,1
HH_07932,726,0.2414351703870045,0
HH_07933,661,0.38884797053781084,0
HH_07934,803,0.43056122192906265,1
HH_07935,709,0.38616347119956584,0
HH_07936,637,0.5098516363283009,0
HH_07937,665,0.2265743586394879,0
HH_07938,588,0.26898113864501183,0
HH_07939,784,0.415793775712166,0
HH_07940,741,0.2643306304295324,0
HH_07941,666,0.16774539774747269,0
HH_07942,644,0.4869310857416903,0
HH_07943,594,0.1015444162904666,0
HH_07944,743,0.2425847386078349,0
HH_07945,781,0.49838607960754555,0
HH_07946,607,0.2063737717202744,1
HH_07947,692,0.18315285181755195,0
HH_07948,588,0.23560602782933446,0
HH_07949,764,0.5220468946539671,0
HH_07950,736,0.16532461784101318,0
HH_07951,619,0.17256372442443338,0
HH_07952,678,0.20244103182445897,0
HH_07953,816,0.5804221103908039,0
HH_07954,637,0.22713644888477416,0
HH_07955,718,0.21405689432989225,0
HH_07956,617,0.5195142585239624,0
HH_07957,798,0.5786803344364357,0
HH_07958,687,0.16455701979568257,0
HH_07959,811,0.5836273540246997,0
HH_07960,793,0.14781605921146443,0
HH_07961,780,0.2648938386675843,0
HH_07962,774,0.1727641432513705,0
HH_07963,693,0.17300104529579738,0
HH_07964,603,0.4212395220266274,0
HH_07965,799,0.401108200983714,0
HH_07966,617,0.28667499631063176,0
HH_07967,723,0.2418861450071881,0
HH_07968,580,0.5190212774421457,0
HH_07969,733,0.11240299803043133,0
HH_07970,670,0.4074981222669032,0
HH_07971,739,0.304171309334772,0
HH_07972,818,0.37448594481358777,0
HH_07973,667,0.4230568227978915,0
HH_07974,602,0.44394471726767115,0
HH_07975,702,0.3729500216272983,1
HH_07976,816,0.4749198145165813,0
HH_07977,720,0.591566150225688,0
HH_07978,789,0.5718075838227533,0
HH_07979,758,0.41984382779970375,0
HH_07980,731,0.34700191852821827,1
HH_07981,641,0.395556950765272,0
HH_07982,690,0.38074037846048125,0
HH_07983,687,0.3067711604010299,0
HH_07984,637,0.42856619806808327,0
HH_07985,603,0.272653243181341,0
HH_07986,700,0.31548007405843326,0
HH_07987,689,0.45764016183804235,0
HH_07988,583,0.5407138567350444,0
HH_07989,647,0.18954002493902652,0
HH_07990,612,0.3087599834582767,0
HH_07991,612,0.2860736732328685,0
HH_07992,673,0.2677825228095707,0
HH_07993,797,0.3071032157459441,0
HH_07994,715,0.362526151024148,0
HH_07995,713,0.5903053769542277,0
HH_07996,722,0.3962170899067581,0
HH_07997,588,0.5628796510982459,1
HH_07998,597,0.3263466755708174,0
HH_07999,625,0.1630414507675005,0
HH_08000,584,0.10285723063938493,0
HH_08001,611,0.23788726384579426,0
HH_08002,652,0.5006657553008085,0
HH_08003,685,0.13364816841351304,0
HH_08004,706,0.19305247177929138,0
HH_08005,653,0.390026629416677,0
HH_08006,728,0.47360541661117417,0
HH_08007,733,0.5488062339467115,0
HH_08008,765,0.3781668725779076,0
HH_08009,812,0.587242424918714,0
HH_08010,638,0.5174506123948054,0
HH_08011,754,0.24245471565901802,0
HH_08012,637,0.2188690228836648,0
HH_08013,640,0.4086356446381164,0
HH_08014,707,0.14357461481334935,0
HH_08015,607,0.5535983656604916,1
HH_08016,801,0.31948145883411816,0
HH_08017,722,0.3722642831531259,0
HH_08018,678,0.5736956525026257,0
HH_08019,690,0.272858197317711,1
HH_08020,780,0.595000238939182,0
HH_08021,764,0.3894994539280384,0
HH_08022,696,0.19098590499659354,0
HH_08023,700,0.44054044781581414,0
HH_08024,729,0.5058806285323271,0
HH_08025,792,0.5029411713615934,0
HH_08026,722,0.2139012922430972,0
HH_08027,591,0.3177431141839909,0
HH_08028,643,0.5764480766748559,0
HH_08029,659,0.41258138371228203,0
HH_08030,580,0.33483642159383376,0
HH_08031,613,0.18413585690031434,0
HH_08032,789,0.266675347080938,0
HH_08033,800,0.297970176104565,0
HH_08034,790,0.3280508864125703,0
HH_08035,656,0.5751646054525679,1
HH_08036,740,0.4517258319579601,0
HH_08037,697,0.24807311303607651,0
HH_08038,785,0.5326630948617231,0
HH_08039,681,0.15316699470193243,0
HH_08040,722,0.3248337218876065,1
HH_08041,676,0.3416130787601501,0
HH_08042,603,0.37989910407128746,0
HH_08043,716,0.11757680259687212,0
HH_08044,628,0.46313188525083315,0
HH_08045,713,0.4435181802965741,0
HH_08046,580,0.5491026537420052,0
HH_08047,749,0.5379432056885068,0
HH_08048,663,0.5302264864794105,0
HH_08049,652,0.12444311121535714,0
HH_08050,674,0.31629789524517193,0
HH_08051,651,0.4372697877954024,0
HH_08052,726,0.34135871230648696,1
HH_08053,737,0.39499409641669525,0
HH_08054,681,0.39580031319645737,0
HH_08055,752,0.18898939158744424,0
HH_08056,605,0.4017497078204746,0
HH_08057,688,0.2571042802410878,0
HH_08058,786,0.525139148293522,0
HH_08059,660,0.18187046343025923,0
HH_08060,686,0.20807894934996726,0
HH_08061,761,0.1241483769156825,0
HH_08062,594,0.3818724816382688,0
HH_08063,663,0.39302150400684743,0
HH_08064,747,0.2675836410992144,0
HH_08065,760,0.3796418956316884,0
HH_08066,717,0.286259711776939,0
HH_08067,632,0.17680715351876305,0
HH_08068,769,0.14566125030562924,0
HH_08069,593,0.33394655342810564,0
HH_08070,741,0.5667061514537,0
HH_08071,622,0.49354775952319474,0
HH_08072,679,0.14932602071710796,0
HH_08073,728,0.24954391120764188,0
HH_08074,586,0.3227593878576972,0
HH_08075,645,0.3028749964219838,1
HH_08076,786,0.1902570650840085,0
HH_08077,735,0.3068239389396158,0
HH_08078,584,0.13137848563481527,0
HH_08079,784,0.5424614568282091,0
HH_08080,789,0.43869117693849635,0
HH_08081,806,0.11749503206617004,0
HH_08082,694,0.5043685935244946,0
HH_08083,603,0.41403518511821724,0
HH_08084,620,0.5633265017741416,1
HH_08085,612,0.3687676760687969,0
HH_08086,631,0.5722896355503437,1
HH_08087,711,0.1181713579980658,1
HH_08088,606,0.5365888077238581,0
HH_08089,817,0.2935472507983031,0
HH_08090,643,0.3263639035529895,0
HH_08091,657,0.5298763075301366,0
HH_08092,638,0.4418872557160023,0
HH_08093,702,0.27766703046267316,0
HH_08094,726,0.58909247095268,0
HH_08095,589,0.11484240271505916,0
HH_08096,590,0.15567586243869866,0
HH_08097,659,0.2469918632689733,0
HH_08098,607,0.15046719784182036,0
HH_08099,621,0.1742542929921562,0
HH_08100,806,0.14915722281022467,0
HH_08101,650,0.4882332852188943,0
HH_08102,735,0.32081874769898566,0
HH_08103,606,0.18976049954720578,0
HH_08104,755,0.4697108254236386,0
HH_08105,606,0.5895376027752826,0
HH_08106,804,0.2070265922518472,0
HH_08107,693,0.5675298527764185,0
HH_08108,679,0.11550967929222747,0
HH_08109,797,0.5801803764709182,0
HH_08110,705,0.3297304789840916,0
HH_08111,700,0.21507597153393668,0
HH_08112,657,0.5013769397106734,0
HH_08113,658,0.10119533538830719,0
HH_08114,613,0.32090928599764257,0
HH_08115,818,0.47030668811902454,0
HH_08116,595,0.3943029697729701,0
HH_08117,728,0.42260556258527227,0
HH_08118,655,0.4408779602327372,0
HH_08119,673,0.44225570687239024,1
HH_08120,674,0.387781540348173,0
HH_08121,662,0.31491925978554036,0
HH_08122,596,0.5253659278922186,0
HH_08123,587,0.3128376187650884,0
HH_08124,594,0.10712537255073198,0
HH_08125,680,0.2256876516143456,0
HH_08126,725,0.27142759362848634,0
HH_08127,657,0.5655649453570869,0
HH_08128,700,0.44559897013096905,0
HH_08129,693,0.31163626163298563,0
HH_08130,650,0.20098413965903925,0
HH_08131,676,0.3480540032217556,0
HH_08132,752,0.3142120504279905,0
HH_08133,757,0.2728393148928814,0
HH_08134,669,0.11817772388176764,0
HH_08135,633,0.5511265987923553,0
HH_08136,643,0.10255018485593112,0
HH_08137,582,0.2543242318423057,1
HH_08138,775,0.5302514307757783,1
HH_08139,812,0.3584331352016874,0
HH_08140,674,0.31817565390152003,0
HH_08141,657,0.5194700865541636,0
HH_08142,657,0.10052297002952729,0
HH_08143,797,0.27778453946340353,0
HH_08144,688,0.5813088216120164,0
HH_08145,686,0.1787578363628842,0
HH_08146,582,0.34896954406303426,0
HH_08147,816,0.4930601244720001,0
HH_08148,782,0.14509788501129037,0
HH_08149,674,0.12957273098538494,0
HH_08150,743,0.30738476742669907,0
HH_08151,618,0.4806335426797633,0
HH_08152,628,0.16290959722595996,0
HH_08153,581,0.5254958177393642,0
HH_08154,794,0.39221612398259453,0
HH_08155,749,0.22187292254789068,0
HH_08156,622,0.2262321084287323,0
HH_08157,733,0.14709428143285727,0
HH_08158,762,0.34621585006358735,0
HH_08159,791,0.39410759721884847,0
HH_08160,670,0.15990449265062665,0
HH_08161,600,0.5519855864434733,0
HH_08162,676,0.5911091279449949,0
HH_08163,591,0.11476702929716284,0
HH_08164,760,0.41061937507276225,0
HH_08165,611,0.2465736519519501,0
HH_08166,737,0.480012248510168,0
HH_08167,592,0.5624154737886409,0
HH_08168,722,0.36713489499711627,0
HH_08169,581,0.23652696322432468,0
HH_08170,680,0.3607211598090938,0
HH_08171,631,0.5836727832228737,0
HH_08172,805,0.21264032956400022,0
HH_08173,800,0.48367239976877985,1
HH_08174,742,0.3163598495396007,0
HH_08175,607,0.3092847448505065,0
HH_08176,765,0.4969094532075935,0
HH_08177,793,0.5533081623767571,0
HH_08178,811,0.553267625457039,0
HH_08179,764,0.5163253233398044,0
HH_08180,642,0.2613673194555952,0
HH_08181,590,0.24029687399706093,0
HH_08182,695,0.29600764561194826,0
HH_08183,700,0.3136875914727927,1
HH_08184,679,0.25314168944358006,0
HH_08185,702,0.4719153501449572,0
HH_08186,780,0.5106372571363864,0
HH_08187,816,0.47393541981657084,0
HH_08188,767,0.3927544253884291,1
HH_08189,816,0.3379953321989818,0
HH_08190,652,0.5691364514252267,0
HH_08191,604,0.18854061878566494,0
HH_08192,772,0.2346579051470675,0
HH_08193,746,0.544869457033065,0
HH_08194,627,0.30440429385624024,0
HH_08195,738,0.4445066132602169,0
HH_08196,724,0.48884937057926614,0
HH_08197,602,0.10499516801624778,0
HH_08198,673,0.5730584670911294,1
HH_08199,589,0.47945796259040674,0
HH_08200,683,0.3445176798535857,1
HH_08201,804,0.22112234486975366,0
HH_08202,749,0.33562227315044335,0
HH_08203,752,0.23736585785192668,0
HH_08204,704,0.18169841117275262,0
HH_08205,662,0.4372198866238013,0
HH_08206,782,0.5337506307563492,0
HH_08207,676,0.5968050888482412,0
HH_08208,690,0.14160793679647035,0
HH_08209,809,0.4589607088132508,0
HH_08210,803,0.5532663601404154,1
HH_08211,591,0.40361943960675983,0
HH_08212,674,0.39547274359450457,0
HH_08213,656,0.40121390213632835,0
HH_08214,755,0.5429607603299057,0
HH_08215,759,0.5517258401071411,0
HH_08216,765,0.22288329736278065,0
HH_08217,736,0.12334569979805607,0
HH_08218,774,0.47363164537311797,0
HH_08219,768,0.5498543733905145,0
HH_08220,751,0.14605799080359835,0
HH_08221,707,0.49154953102141885,0
HH_08222,629,0.31531610339191884,0
HH_08223,693,0.32237805839265254,0
HH_08224,598,0.5253097936776163,0
HH_08225,618,0.40303525529540507,0
HH_08226,724,0.25639198839446753,0
HH_08227,688,0.12417926496022916,0
HH_08228,800,0.29277625028542686,0
HH_08229,712,0.4792978820134923,0
HH_08230,615,0.15785432889977205,0
HH_08231,588,0.24866994239546356,0
HH_08232,687,0.49058846397822353,0
HH_08233,609,0.23287147546908857,0
HH_08234,643,0.24940769845053254,0
HH_08235,665,0.5860561430580244,0
HH_08236,587,0.34949336550236265,0
HH_08237,713,0.5956077440760519,0
HH_08238,711,0.19317162027335658,0
HH_08239,607,0.38170245291046356,0
HH_08240,756,0.450575936693402,0
HH_08241,711,0.42897825478077667,0
HH_08242,668,0.242346095524246,0
HH_08243,597,0.5433500834448499,0
HH_08244,659,0.5188518211352222,0
HH_08245,794,0.11007518015799414,0
HH_08246,676,0.517943954944326,0
HH_08247,597,0.1851717910855132,1
HH_08248,695,0.34865674351435116,0
HH_08249,616,0.45818597613327916,0
HH_08250,655,0.4445388495981517,0
HH_08251,741,0.516404046063226,0
HH_08252,652,0.5181700719795624,0
HH_08253,742,0.2993723410384336,1
HH_08254,638,0.5440273338877852,1
HH_08255,751,0.35012622305100394,0
HH_08256,796,0.3422593738737715,0
HH_08257,731,0.3080716803436806,0
HH_08258,722,0.4445949145684417,0
HH_08259,756,0.5219204151497612,0
HH_08260,753,0.2963207122782848,0
HH_08261,815,0.4534466508709163,0
HH_08262,729,0.582178562790568,1
HH_08263,809,0.3966358284282734,0
HH_08264,795,0.21739974544847537,1
HH_08265,591,0.35507030125264516,0
HH_08266,600,0.14714713238664281,0
HH_08267,776,0.21289293319397865,0
HH_08268,721,0.4065619740582632,1
HH_08269,679,0.5243953781590082,0
HH_08270,730,0.3832711477006874,0
HH_08271,649,0.4005055323208373,0
HH_08272,753,0.16444382003304778,0
HH_08273,666,0.5110113039542606,0
HH_08274,622,0.4000497930607352,1
HH_08275,647,0.5240963138764386,0
HH_08276,782,0.26192089981910704,0
HH_08277,663,0.5881653765339419,0
HH_08278,688,0.4904132708935638,0
HH_08279,767,0.4807793954974655,0
HH_08280,807,0.4165788490843788,0
HH_08281,581,0.5821050463668669,0
HH_08282,677,0.4791968680701183,1
HH_08283,807,0.25518346040114903,0
HH_08284,766,0.4511617729411974,0
HH_08285,672,0.5109902358321367,0
HH_08286,734,0.30725853042055307,0
HH_08287,758,0.5486732451199019,0
HH_08288,811,0.28486931961320594,0
HH_08289,756,0.38045843657455125,0
HH_08290,749,0.4519885744583917,0
HH_08291,592,0.5632628537999489,0
HH_08292,760,0.1112654502485251,0
HH_08293,756,0.1663948331792421,0
HH_08294,581,0.4869368170052786,0
HH_08295,663,0.39424715258773,0
HH_08296,793,0.12094270061815651,0
HH_08297,736,0.5894716206178505,0
HH_08298,613,0.41665612067714974,0
HH_08299,723,0.5088458755676318,0
HH_08300,766,0.4117724068212004,0
HH_08301,702,0.27864047252019386,0
HH_08302,707,0.5324559521493506,0
HH_08303,713,0.4475532809677373,1
HH_08304,726,0.5891073285839769,0
HH_08305,778,0.3141198748637858,0
HH_08306,665,0.46236683311957405,0
HH_08307,723,0.10440164011354383,0
HH_08308,613,0.2884243366986735,0
HH_08309,741,0.5838179778550051,0
HH_08310,800,0.41758230871138347,0
HH_08311,784,0.10870839764472753,0
HH_08312,724,0.33196231853328817,0
HH_08313,803,0.31471792460717407,0
HH_08314,766,0.3842434326672196,0
HH_08315,666,0.18352242239944797,0
HH_08316,679,0.3455982528025283,0
HH_08317,679,0.41710339118216333,0
HH_08318,599,0.1209213020153079,0
HH_08319,615,0.2272303546272961,0
HH_08320,693,0.4296331582677144,1
HH_08321,581,0.1009787207943614,0
HH_08322,745,0.4411400279014268,0
HH_08323,729,0.1391462768971052,0
HH_08324,662,0.19635833107299736,0
HH_08325,618,0.12008149883213606,0
HH_08326,786,0.3836371439998293,0
HH_08327,661,0.504991899892058,0
HH_08328,732,0.17801606973344783,0
HH_08329,795,0.2671681423414769,0
HH_08330,791,0.47717293805658323,0
HH_08331,790,0.17334400239683692,0
HH_08332,598,0.5565010718101145,0
HH_08333,734,0.46857906335430144,0
HH_08334,692,0.2755788334142665,0
HH_08335,701,0.324042418647866,1
HH_08336,802,0.5529642860622287,0
HH_08337,750,0.18746286410468974,0
HH_08338,767,0.13105948987411162,0
HH_08339,647,0.47867416824423004,0
HH_08340,635,0.4128638333676209,0
HH_08341,730,0.48862532158022776,0
HH_08342,732,0.4257068842472276,0
HH_08343,675,0.5883210900625626,0
HH_08344,615,0.5008677805010612,0
HH_08345,779,0.2888249835130441,0
HH_08346,734,0.40837380831071046,0
HH_08347,760,0.33180882558216995,0
HH_08348,805,0.38710969253911454,0
HH_08349,670,0.23282761062076998,0
HH_08350,707,0.510458841075304,0
HH_08351,664,0.17411912143640576,0
HH_08352,619,0.11490856542400255,0
HH_08353,641,0.5972362206505556,0
HH_08354,581,0.1099216360558625,1
HH_08355,622,0.12317978482935746,0
HH_08356,652,0.10018373599698019,0
HH_08357,615,0.4399047117081021,0
HH_08358,734,0.27583042367551647,0
HH_08359,615,0.383225507117979,0
HH_08360,768,0.3308011947693502,0
HH_08361,716,0.22628617921454477,0
HH_08362,707,0.2864271899541414,0
HH_08363,684,0.3611701459075609,0
HH_08364,647,0.2817665393940464,0
HH_08365,582,0.37519346822538213,0
HH_08366,605,0.28116116459409757,0
HH_08367,711,0.33849180241642296,0
HH_08368,805,0.5725000047869976,0
HH_08369,666,0.537211796976815,0
HH_08370,764,0.2510912501542093,0
HH_08371,809,0.4374606939304586,0
HH_08372,691,0.33127417735561704,0
HH_08373,672,0.5121429535348039,0
HH_08374,769,0.4973807221077412,0
HH_08375,598,0.14000541882299836,0
HH_08376,762,0.5010738592282062,0
HH_08377,716,0.595082013216864,1
HH_08378,795,0.30639135172021725,0
HH_08379,765,0.5160525818813873,0
HH_08380,812,0.5507413048722378,0
HH_08381,812,0.15160087621826315,0
HH_08382,640,0.46710272674132125,0
HH_08383,588,0.31782314400499956,0
HH_08384,675,0.426842574500348,0
